iter	Passed	Remaining
954	6177	291
955	6182	284
956	6186	277
957	6189	271
958	6192	264
959	6234	259
960	6241	253
961	6246	246
962	6253	240
963	6259	233
964	6268	227
965	6276	220
966	6281	214
967	6287	207
968	6293	201
969	6299	194
970	6304	188
971	6310	181
972	6317	175
973	6323	168
974	6327	162
975	6330	155
976	6332	149
977	6336	142
978	6338	135
979	6366	129
980	6373	123
981	6378	116
982	6384	110
983	6390	103
984	6396	97
985	6402	90
986	6410	84
987	6415	77
988	6421	71
989	6428	64
990	6435	58
991	6441	51
992	6447	45
993	6454	38
994	6460	32
995	6465	25
996	6472	19
997	6476	12
998	6484	6
999	6490	0
