iter	Passed	Remaining
686	4045	1843
687	4054	1838
688	4062	1833
689	4070	1828
690	4076	1822
691	4084	1817
692	4091	1812
693	4096	1806
694	4100	1799
695	4105	1793
696	4111	1787
697	4115	1780
698	4121	1774
699	4127	1768
700	4132	1762
701	4136	1755
702	4141	1749
703	4148	1744
704	4150	1736
705	4155	1730
706	4160	1724
707	4165	1718
708	4170	1711
709	4176	1706
710	4184	1701
711	4193	1696
712	4199	1690
713	4207	1685
714	4215	1680
715	4220	1674
716	4227	1668
717	4233	1662
718	4242	1658
719	4250	1652
720	4257	1647
721	4265	1642
722	4276	1638
723	4285	1633
724	4295	1629
725	4303	1624
726	4309	1618
727	4315	1612
728	4321	1606
729	4331	1601
730	4340	1597
731	4347	1591
732	4353	1585
733	4361	1580
734	4372	1576
735	4381	1571
736	4388	1565
737	4393	1559
738	4400	1554
739	4407	1548
740	4413	1542
741	4421	1537
742	4425	1530
743	4431	1524
744	4437	1518
745	4442	1512
746	4447	1506
747	4451	1499
748	4457	1493
749	4460	1486
750	4464	1480
751	4468	1473
752	4471	1466
753	4475	1460
754	4480	1453
755	4486	1448
756	4489	1441
757	4492	1434
758	4496	1427
759	4499	1421
760	4503	1414
761	4507	1407
762	4511	1401
763	4514	1394
764	4518	1387
765	4520	1380
766	4523	1374
767	4526	1367
768	4530	1360
769	4533	1354
770	4536	1347
771	4539	1340
772	4543	1334
773	4546	1327
774	4550	1321
775	4552	1314
776	4556	1307
777	4559	1301
778	4566	1295
779	4571	1289
780	4577	1283
781	4585	1278
782	4603	1275
783	4626	1274
784	4633	1268
785	4639	1263
786	4644	1257
787	4649	1250
788	4655	1245
789	4660	1238
790	4664	1232
791	4667	1225
792	4673	1219
793	4679	1214
794	4683	1207
795	4688	1201
796	4693	1195
797	4698	1189
798	4703	1183
799	4707	1176
800	4711	1170
801	4716	1164
802	4722	1158
803	4727	1152
804	4732	1146
805	4736	1140
806	4741	1133
807	4745	1127
808	4751	1121
809	4758	1116
810	4763	1110
811	4777	1106
812	4786	1101
813	4794	1095
814	4797	1088
815	4800	1082
816	4804	1076
817	4808	1069
818	4812	1063
819	4815	1057
820	4818	1050
821	4822	1044
822	4825	1037
823	4829	1031
824	4832	1025
825	4836	1018
826	4838	1012
827	4843	1006
828	4845	999
829	4849	993
830	4851	986
831	4857	980
832	4865	975
833	4870	969
834	4875	963
835	4878	957
836	4885	951
837	4895	946
838	4903	941
839	4909	935
840	4916	929
841	4923	923
842	4929	918
843	4934	912
844	4939	906
845	4944	900
846	4946	893
847	4950	887
848	4954	881
849	4960	875
850	4962	868
851	4965	862
852	4969	856
853	4974	850
854	4977	844
855	4980	837
856	4983	831
857	4989	825
858	4995	819
859	4999	813
860	5004	807
861	5008	801
862	5011	795
863	5014	789
864	5017	783
865	5021	777
866	5025	770
867	5028	764
868	5031	758
869	5033	752
870	5036	745
871	5039	739
872	5044	733
873	5046	727
874	5051	721
875	5054	715
876	5057	709
877	5061	703
878	5066	697
879	5070	691
880	5072	685
881	5075	679
882	5081	673
883	5085	667
884	5090	661
885	5094	655
886	5096	649
887	5099	643
888	5102	637
889	5104	630
890	5107	624
891	5109	618
892	5112	612
893	5115	606
894	5119	600
895	5122	594
896	5125	588
897	5128	582
898	5132	576
899	5137	570
900	5140	564
901	5144	558
902	5149	553
903	5153	547
904	5159	541
905	5162	535
906	5165	529
907	5168	523
908	5172	517
909	5175	511
910	5178	505
911	5181	499
912	5183	493
913	5186	488
914	5189	482
915	5191	476
916	5194	470
917	5197	464
918	5201	458
919	5204	452
920	5207	446
921	5211	440
922	5215	435
923	5218	429
924	5221	423
925	5224	417
926	5227	411
927	5231	405
928	5237	400
929	5242	394
930	5247	388
931	5251	383
932	5257	377
933	5259	371
934	5263	365
935	5267	360
936	5271	354
937	5274	348
938	5277	342
939	5281	337
940	5284	331
941	5286	325
942	5290	319
943	5294	314
944	5297	308
945	5300	302
946	5303	296
947	5307	291
948	5310	285
949	5316	279
950	5321	274
951	5327	268
952	5332	262
953	5336	257
954	5339	251
955	5342	245
956	5345	240
957	5348	234
958	5351	228
959	5353	223
960	5356	217
961	5359	211
962	5363	206
963	5366	200
964	5370	194
965	5373	189
966	5375	183
967	5377	177
968	5380	172
969	5382	166
970	5385	160
971	5388	155
972	5392	149
973	5395	144
974	5399	138
975	5401	132
976	5405	127
977	5408	121
978	5412	116
979	5415	110
980	5419	104
981	5422	99
982	5427	93
983	5434	88
984	5439	82
985	5445	77
986	5449	71
987	5451	66
988	5454	60
989	5457	55
990	5460	49
991	5463	44
992	5466	38
993	5469	33
994	5471	27
995	5475	21
996	5479	16
997	5483	10
998	5487	5
999	5490	0
