iter	Passed	Remaining
800	1820	452
801	1822	449
802	1824	447
803	1826	445
804	1828	442
805	1830	440
806	1832	438
807	1834	436
808	1836	433
809	1839	431
810	1841	429
811	1843	426
812	1845	424
813	1847	422
814	1849	419
815	1851	417
816	1853	415
817	1855	412
818	1857	410
819	1859	408
820	1861	405
821	1863	403
822	1866	401
823	1868	399
824	1870	396
825	1873	394
826	1875	392
827	1877	390
828	1879	387
829	1882	385
830	1884	383
831	1886	380
832	1888	378
833	1890	376
834	1893	374
835	1895	371
836	1898	369
837	1900	367
838	1902	365
839	1905	362
840	1907	360
841	1911	358
842	1914	356
843	1917	354
844	1923	352
845	1925	350
846	1928	348
847	1930	346
848	1933	343
849	1935	341
850	1937	339
851	1939	336
852	1941	334
853	1944	332
854	1947	330
855	1949	327
856	1951	325
857	1953	323
858	1955	321
859	1958	318
860	1960	316
861	1962	314
862	1964	311
863	1966	309
864	1968	307
865	1970	304
866	1973	302
867	1975	300
868	1978	298
869	1980	295
870	1982	293
871	1984	291
872	1986	289
873	1988	286
874	1991	284
875	1993	282
876	1995	279
877	1998	277
878	2000	275
879	2002	273
880	2004	270
881	2007	268
882	2009	266
883	2011	264
884	2014	261
885	2016	259
886	2018	257
887	2020	254
888	2022	252
889	2024	250
890	2026	247
891	2028	245
892	2030	243
893	2032	240
894	2035	238
895	2037	236
896	2039	234
897	2041	231
898	2043	229
899	2047	227
900	2049	225
901	2051	222
902	2053	220
903	2055	218
904	2058	216
905	2060	213
906	2063	211
907	2065	209
908	2067	206
909	2069	204
910	2071	202
911	2073	200
912	2075	197
913	2077	195
914	2079	193
915	2081	190
916	2083	188
917	2086	186
918	2089	184
919	2092	181
920	2094	179
921	2096	177
922	2098	175
923	2100	172
924	2102	170
925	2104	168
926	2106	165
927	2108	163
928	2110	161
929	2113	159
930	2115	156
931	2117	154
932	2119	152
933	2122	149
934	2123	147
935	2126	145
936	2128	143
937	2131	140
938	2132	138
939	2135	136
940	2136	133
941	2139	131
942	2141	129
943	2143	127
944	2145	124
945	2148	122
946	2151	120
947	2153	118
948	2155	115
949	2157	113
950	2160	111
951	2162	109
952	2164	106
953	2166	104
954	2168	102
955	2170	99
956	2173	97
957	2175	95
958	2177	93
959	2179	90
960	2181	88
961	2184	86
962	2186	84
963	2188	81
964	2190	79
965	2192	77
966	2194	74
967	2196	72
968	2199	70
969	2201	68
970	2203	65
971	2205	63
972	2207	61
973	2209	58
974	2212	56
975	2214	54
976	2216	52
977	2217	49
978	2220	47
979	2222	45
980	2225	43
981	2227	40
982	2229	38
983	2232	36
984	2235	34
985	2237	31
986	2239	29
987	2241	27
988	2243	24
989	2245	22
990	2247	20
991	2250	18
992	2252	15
993	2254	13
994	2256	11
995	2259	9
996	2263	6
997	2266	4
998	2268	2
999	2270	0
