iter	Passed	Remaining
883	5602	735
884	5607	728
885	5612	722
886	5617	715
887	5624	709
888	5630	702
889	5635	696
890	5641	690
891	5646	683
892	5652	677
893	5658	670
894	5664	664
895	5668	657
896	5674	651
897	5680	645
898	5684	638
899	5689	632
900	5693	625
901	5698	619
902	5705	612
903	5711	606
904	5718	600
905	5721	593
906	5728	587
907	5735	581
908	5740	574
909	5747	568
910	5752	561
911	5759	555
912	5764	549
913	5772	543
914	5780	537
915	5788	530
916	5794	524
917	5799	517
918	5805	511
919	5809	505
920	5815	498
921	5819	492
922	5823	485
923	5830	479
924	5838	473
925	5846	467
926	5853	460
927	5861	454
928	5869	448
929	5875	442
930	5880	435
931	5884	429
932	5892	423
933	5898	416
934	5904	410
935	5910	404
936	5915	397
937	5919	391
938	5926	385
939	5933	378
940	5940	372
941	5950	366
942	5959	360
943	5967	354
944	5974	347
945	5981	341
946	5988	335
947	5994	328
948	5999	322
949	6003	315
950	6008	309
951	6014	303
952	6020	296
953	6027	290
954	6033	284
955	6039	277
956	6046	271
957	6052	265
958	6058	259
959	6067	252
960	6075	246
961	6084	240
962	6091	234
963	6097	227
964	6103	221
965	6109	215
966	6115	208
967	6120	202
968	6125	195
969	6132	189
970	6138	183
971	6143	176
972	6149	170
973	6156	164
974	6162	158
975	6168	151
976	6175	145
977	6180	139
978	6185	132
979	6191	126
980	6197	120
981	6203	113
982	6206	107
983	6210	100
984	6214	94
985	6220	88
986	6226	82
987	6231	75
988	6236	69
989	6242	63
990	6249	56
991	6256	50
992	6260	44
993	6268	37
994	6273	31
995	6279	25
996	6284	18
997	6290	12
998	6296	6
999	6302	0
