iter	Passed	Remaining
728	1415	526
729	1417	524
730	1419	522
731	1421	520
732	1423	518
733	1425	516
734	1427	514
735	1429	512
736	1430	510
737	1432	508
738	1434	506
739	1436	504
740	1437	502
741	1440	500
742	1443	499
743	1444	497
744	1447	495
745	1449	493
746	1451	491
747	1452	489
748	1454	487
749	1455	485
750	1457	483
751	1459	481
752	1460	479
753	1463	477
754	1465	475
755	1466	473
756	1468	471
757	1469	469
758	1472	467
759	1474	465
760	1476	463
761	1478	461
762	1480	459
763	1482	457
764	1483	455
765	1486	454
766	1487	451
767	1491	450
768	1493	448
769	1495	446
770	1498	445
771	1500	443
772	1503	441
773	1505	439
774	1507	437
775	1510	436
776	1512	434
777	1514	432
778	1516	430
779	1518	428
780	1520	426
781	1522	424
782	1525	422
783	1526	420
784	1528	418
785	1529	416
786	1532	414
787	1534	412
788	1536	410
789	1538	408
790	1539	406
791	1541	404
792	1543	402
793	1544	400
794	1547	399
795	1549	397
796	1550	395
797	1553	393
798	1554	391
799	1556	389
800	1557	386
801	1559	384
802	1562	383
803	1564	381
804	1566	379
805	1567	377
806	1570	375
807	1571	373
808	1574	371
809	1575	369
810	1577	367
811	1579	365
812	1581	363
813	1583	361
814	1585	359
815	1588	358
816	1589	356
817	1591	354
818	1593	352
819	1595	350
820	1597	348
821	1599	346
822	1600	344
823	1602	342
824	1604	340
825	1606	338
826	1607	336
827	1609	334
828	1611	332
829	1613	330
830	1615	328
831	1617	326
832	1619	324
833	1620	322
834	1622	320
835	1624	318
836	1626	316
837	1629	314
838	1632	313
839	1633	311
840	1635	309
841	1638	307
842	1640	305
843	1642	303
844	1644	301
845	1646	299
846	1648	297
847	1649	295
848	1652	293
849	1653	291
850	1655	289
851	1657	287
852	1659	285
853	1660	283
854	1662	281
855	1664	279
856	1665	277
857	1667	275
858	1668	273
859	1670	271
860	1672	269
861	1674	268
862	1675	266
863	1677	264
864	1679	262
865	1682	260
866	1683	258
867	1685	256
868	1687	254
869	1689	252
870	1691	250
871	1693	248
872	1695	246
873	1697	244
874	1699	242
875	1701	240
876	1702	238
877	1704	236
878	1707	234
879	1708	233
880	1710	231
881	1712	229
882	1714	227
883	1716	225
884	1718	223
885	1722	221
886	1728	220
887	1734	218
888	1741	217
889	1744	215
890	1746	213
891	1750	211
892	1752	210
893	1754	208
894	1756	206
895	1758	204
896	1760	202
897	1761	200
898	1763	198
899	1764	196
900	1766	194
901	1768	192
902	1769	190
903	1771	188
904	1774	186
905	1775	184
906	1777	182
907	1778	180
908	1779	178
909	1781	176
910	1782	174
911	1784	172
912	1787	170
913	1788	168
914	1790	166
915	1792	164
916	1794	162
917	1795	160
918	1797	158
919	1798	156
920	1800	154
921	1801	152
922	1803	150
923	1805	148
924	1806	146
925	1808	144
926	1809	142
927	1812	140
928	1813	138
929	1815	136
930	1817	134
931	1819	132
932	1820	130
933	1822	128
934	1824	126
935	1825	124
936	1827	122
937	1830	120
938	1831	118
939	1833	117
940	1835	115
941	1836	113
942	1838	111
943	1840	109
944	1842	107
945	1844	105
946	1845	103
947	1847	101
948	1849	99
949	1851	97
950	1853	95
951	1854	93
952	1855	91
953	1857	89
954	1859	87
955	1861	85
956	1862	83
957	1864	81
958	1866	79
959	1868	77
960	1870	75
961	1871	73
962	1873	71
963	1876	70
964	1878	68
965	1879	66
966	1881	64
967	1882	62
968	1884	60
969	1886	58
970	1887	56
971	1889	54
972	1891	52
973	1892	50
974	1894	48
975	1896	46
976	1898	44
977	1899	42
978	1901	40
979	1902	38
980	1904	36
981	1906	34
982	1907	32
983	1909	31
984	1911	29
985	1912	27
986	1914	25
987	1916	23
988	1917	21
989	1919	19
990	1921	17
991	1922	15
992	1924	13
993	1926	11
994	1928	9
995	1929	7
996	1931	5
997	1933	3
998	1934	1
999	1936	0
