iter	Passed	Remaining
863	6412	1009
864	6418	1001
865	6423	993
866	6428	986
867	6432	978
868	6438	970
869	6443	962
870	6448	955
871	6453	947
872	6457	939
873	6463	931
874	6466	923
875	6470	915
876	6475	908
877	6481	900
878	6487	893
879	6492	885
880	6496	877
881	6502	869
882	6507	862
883	6511	854
884	6516	846
885	6521	839
886	6526	831
887	6531	823
888	6534	815
889	6539	808
890	6545	800
891	6551	793
892	6556	785
893	6560	777
894	6564	770
895	6571	762
896	6580	755
897	6586	748
898	6591	740
899	6595	732
900	6599	725
901	6607	717
902	6616	710
903	6623	703
904	6630	696
905	6636	688
906	6643	681
907	6648	673
908	6656	666
909	6661	658
910	6670	651
911	6681	644
912	6691	637
913	6700	630
914	6715	623
915	6731	617
916	6736	609
917	6742	602
918	6749	594
919	6754	587
920	6759	579
921	6764	572
922	6770	564
923	6775	557
924	6783	550
925	6790	542
926	6797	535
927	6805	528
928	6812	520
929	6816	513
930	6821	505
931	6825	497
932	6832	490
933	6836	483
934	6840	475
935	6844	467
936	6851	460
937	6861	453
938	6870	446
939	6880	439
940	6893	432
941	6902	424
942	6912	417
943	6919	410
944	6930	403
945	6945	396
946	6952	389
947	6962	381
948	6971	374
949	6979	367
950	6985	359
951	6998	352
952	7006	345
953	7017	338
954	7027	331
955	7038	323
956	7048	316
957	7059	309
958	7067	302
959	7074	294
960	7083	287
961	7098	280
962	7108	273
963	7115	265
964	7122	258
965	7129	250
966	7136	243
967	7142	236
968	7150	228
969	7156	221
970	7162	213
971	7170	206
972	7178	199
973	7186	191
974	7193	184
975	7199	177
976	7207	169
977	7215	162
978	7221	154
979	7229	147
980	7236	140
981	7241	132
982	7249	125
983	7256	117
984	7264	110
985	7274	103
986	7282	95
987	7291	88
988	7300	81
989	7310	73
990	7319	66
991	7326	59
992	7336	51
993	7344	44
994	7354	36
995	7362	29
996	7372	22
997	7382	14
998	7391	7
999	7400	0
