iter	Passed	Remaining
485	3383	3578
486	3388	3569
487	3393	3560
488	3398	3551
489	3404	3543
490	3410	3535
491	3416	3527
492	3420	3518
493	3426	3509
494	3431	3500
495	3435	3491
496	3443	3485
497	3449	3476
498	3453	3467
499	3457	3457
500	3462	3448
501	3466	3438
502	3471	3430
503	3475	3420
504	3482	3413
505	3487	3404
506	3492	3395
507	3496	3386
508	3501	3377
509	3506	3368
510	3512	3361
511	3516	3352
512	3523	3344
513	3528	3336
514	3535	3329
515	3539	3320
516	3544	3311
517	3549	3302
518	3553	3293
519	3558	3284
520	3563	3275
521	3567	3267
522	3574	3259
523	3579	3251
524	3584	3242
525	3587	3233
526	3592	3224
527	3596	3215
528	3602	3207
529	3607	3199
530	3612	3190
531	3617	3182
532	3621	3172
533	3625	3163
534	3629	3154
535	3633	3145
536	3638	3136
537	3642	3127
538	3646	3118
539	3651	3110
540	3655	3101
541	3659	3092
542	3664	3083
543	3670	3076
544	3674	3067
545	3678	3058
546	3683	3050
547	3688	3042
548	3693	3033
549	3697	3025
550	3701	3015
551	3707	3008
552	3710	2999
553	3715	2991
554	3720	2982
555	3725	2975
556	3730	2966
557	3734	2958
558	3739	2950
559	3743	2941
560	3749	2933
561	3754	2926
562	3760	2918
563	3765	2911
564	3770	2902
565	3774	2894
566	3779	2886
567	3784	2878
568	3790	2871
569	3795	2863
570	3799	2854
571	3804	2846
572	3809	2838
573	3814	2830
574	3819	2823
575	3823	2814
576	3829	2807
577	3833	2798
578	3846	2797
579	3861	2795
580	3866	2788
581	3871	2780
582	3875	2772
583	3880	2764
584	3886	2756
585	3893	2751
586	3900	2744
587	3908	2738
588	3914	2731
589	3919	2723
590	3927	2717
591	3930	2709
592	3935	2701
593	3940	2693
594	3946	2686
595	3952	2678
596	3958	2672
597	3965	2665
598	3970	2658
599	3977	2651
600	3984	2645
601	3990	2637
602	3994	2630
603	4000	2622
604	4006	2615
605	4013	2609
606	4018	2601
607	4022	2593
608	4027	2585
609	4031	2577
610	4037	2570
611	4042	2562
612	4047	2554
613	4051	2547
614	4058	2540
615	4062	2532
616	4068	2525
617	4073	2517
618	4077	2509
619	4083	2502
620	4087	2494
621	4095	2488
622	4100	2481
623	4106	2474
624	4110	2466
625	4115	2458
626	4120	2451
627	4125	2443
628	4131	2436
629	4135	2428
630	4140	2421
631	4145	2413
632	4149	2405
633	4156	2399
634	4162	2392
635	4168	2385
636	4173	2378
637	4178	2370
638	4184	2363
639	4189	2356
640	4195	2349
641	4201	2343
642	4206	2335
643	4210	2327
644	4214	2319
645	4218	2311
646	4222	2304
647	4227	2296
648	4231	2288
649	4237	2281
650	4241	2273
651	4245	2265
652	4249	2258
653	4253	2250
654	4258	2242
655	4264	2236
656	4268	2228
657	4273	2221
658	4278	2214
659	4282	2206
660	4287	2198
661	4291	2191
662	4296	2183
663	4301	2176
664	4305	2169
665	4312	2162
666	4317	2155
667	4322	2148
668	4327	2141
669	4333	2134
670	4339	2127
671	4345	2120
672	4349	2113
673	4354	2106
674	4358	2098
675	4363	2091
676	4367	2083
677	4371	2076
678	4377	2069
679	4383	2062
680	4389	2056
681	4394	2048
682	4398	2041
683	4403	2034
684	4409	2027
685	4416	2021
686	4421	2014
687	4426	2007
688	4430	1999
689	4436	1993
690	4440	1985
691	4444	1978
692	4449	1971
693	4455	1964
694	4458	1956
695	4462	1948
696	4467	1942
697	4471	1934
698	4476	1927
699	4481	1920
700	4487	1913
701	4491	1906
702	4496	1899
703	4501	1892
704	4507	1886
705	4512	1879
706	4515	1871
707	4521	1864
708	4524	1856
709	4528	1849
710	4534	1843
711	4538	1835
712	4541	1828
713	4547	1821
714	4552	1814
715	4556	1807
716	4561	1800
717	4566	1793
718	4570	1786
719	4576	1779
720	4580	1772
721	4584	1765
722	4589	1758
723	4594	1751
724	4599	1744
725	4605	1738
726	4611	1731
727	4614	1724
728	4618	1716
729	4623	1710
730	4626	1702
731	4631	1695
732	4637	1689
733	4644	1682
734	4650	1676
735	4655	1670
736	4663	1664
737	4670	1658
738	4677	1651
739	4683	1645
740	4692	1640
741	4700	1634
742	4709	1628
743	4716	1622
744	4722	1616
745	4731	1610
746	4745	1607
747	4764	1605
748	4772	1599
749	4779	1593
750	4788	1587
751	4796	1581
752	4804	1575
753	4810	1569
754	4818	1563
755	4824	1557
756	4831	1550
757	4841	1545
758	4849	1539
759	4856	1533
760	4865	1528
761	4871	1521
762	4881	1516
763	4889	1510
764	4897	1504
765	4906	1498
766	4913	1492
767	4920	1486
768	4928	1480
769	4934	1473
770	4941	1467
771	4948	1461
772	4956	1455
773	4961	1448
774	4968	1442
775	4974	1436
776	4982	1429
777	4989	1423
778	4995	1417
779	5001	1410
780	5008	1404
781	5014	1397
782	5022	1392
783	5030	1386
784	5037	1379
785	5044	1373
786	5050	1367
787	5057	1360
788	5065	1354
789	5072	1348
790	5079	1342
791	5086	1335
792	5093	1329
793	5099	1323
794	5105	1316
795	5111	1309
796	5117	1303
797	5124	1297
798	5132	1291
799	5138	1284
800	5145	1278
801	5151	1271
802	5157	1265
803	5164	1259
804	5171	1252
805	5178	1246
806	5185	1240
807	5192	1233
808	5200	1227
809	5205	1221
810	5210	1214
811	5216	1207
812	5222	1201
813	5228	1194
814	5235	1188
815	5242	1182
816	5248	1175
817	5253	1168
818	5260	1162
819	5266	1156
820	5273	1149
821	5279	1143
822	5288	1137
823	5294	1130
824	5300	1124
825	5306	1117
826	5314	1111
827	5320	1105
828	5327	1098
829	5333	1092
830	5342	1086
831	5352	1080
832	5363	1075
833	5373	1069
834	5380	1063
835	5390	1057
836	5398	1051
837	5404	1044
838	5410	1038
839	5418	1032
840	5424	1025
841	5431	1019
842	5439	1013
843	5448	1006
844	5454	1000
845	5461	994
846	5470	988
847	5477	981
848	5484	975
849	5491	969
850	5498	962
851	5506	956
852	5513	950
853	5520	943
854	5526	937
855	5532	930
856	5539	924
857	5546	917
858	5553	911
859	5559	905
860	5567	898
861	5573	892
862	5579	885
863	5586	879
864	5597	873
865	5612	868
866	5621	862
867	5627	855
868	5634	849
869	5640	842
870	5646	836
871	5653	829
872	5661	823
873	5668	817
874	5676	810
875	5683	804
876	5690	798
877	5697	791
878	5705	785
879	5712	778
880	5718	772
881	5726	766
882	5732	759
883	5739	753
884	5746	746
885	5754	740
886	5760	733
887	5766	727
888	5773	720
889	5781	714
890	5786	707
891	5791	701
892	5799	694
893	5807	688
894	5811	681
895	5818	675
896	5824	668
897	5831	662
898	5837	655
899	5844	649
900	5851	642
901	5858	636
902	5865	630
903	5871	623
904	5878	617
905	5884	610
906	5890	603
907	5895	597
908	5900	590
909	5906	584
910	5910	577
911	5917	570
912	5923	564
913	5931	558
914	5935	551
915	5940	544
916	5946	538
917	5950	531
918	5954	524
919	5960	518
920	5964	511
921	5971	505
922	5975	498
923	5979	491
924	5985	485
925	5990	478
926	5994	472
927	5999	465
928	6005	458
929	6009	452
930	6014	445
931	6018	439
932	6024	432
933	6028	426
934	6032	419
935	6040	413
936	6047	406
937	6053	400
938	6059	393
939	6066	387
940	6071	380
941	6076	374
942	6081	367
943	6085	361
944	6090	354
945	6096	347
946	6102	341
947	6107	335
948	6111	328
949	6115	321
950	6121	315
951	6126	308
952	6130	302
953	6135	295
954	6140	289
955	6145	282
956	6150	276
957	6156	269
958	6160	263
959	6166	256
960	6171	250
961	6174	243
962	6180	237
963	6185	231
964	6190	224
965	6195	218
966	6199	211
967	6204	205
968	6210	198
969	6216	192
970	6222	185
971	6225	179
972	6229	172
973	6234	166
974	6239	159
975	6243	153
976	6249	147
977	6254	140
978	6258	134
979	6263	127
980	6268	121
981	6272	114
982	6276	108
983	6281	102
984	6286	95
985	6292	89
986	6297	82
987	6303	76
988	6310	70
989	6316	63
990	6321	57
991	6328	51
992	6334	44
993	6341	38
994	6348	31
995	6354	25
996	6359	19
997	6363	12
998	6369	6
999	6375	0
