iter	Accuracy	Logloss
311	0.995	0.1007530609
312	0.995	0.1007420525
313	0.9966666667	0.100356116
314	0.9966666667	0.09994536968
315	0.9966666667	0.09921657233
316	0.9966666667	0.0985681074
317	0.9966666667	0.09822171884
318	0.9966666667	0.0980105706
319	0.9966666667	0.0975197719
320	0.9966666667	0.09720345097
321	0.9966666667	0.09661415092
322	0.9966666667	0.09584603929
323	0.9966666667	0.09551878733
324	0.9966666667	0.09526370477
325	0.9966666667	0.09466660635
326	0.9966666667	0.09380129531
327	0.9966666667	0.09355493159
328	0.9966666667	0.09331432946
329	0.9966666667	0.0933090631
330	0.9966666667	0.09279443084
331	0.9966666667	0.09236392787
332	0.9966666667	0.09157340627
333	0.9966666667	0.09102545066
334	0.9966666667	0.09043912145
335	0.9966666667	0.09037542568
336	0.9966666667	0.09013266091
337	0.9966666667	0.09004055204
338	0.9966666667	0.0894105707
339	0.9966666667	0.08907818437
340	0.9966666667	0.08891938673
341	0.9966666667	0.0883440181
342	0.9966666667	0.08807971582
343	0.9966666667	0.08807018575
344	0.9966666667	0.08745761675
345	0.9966666667	0.0869557025
346	0.9966666667	0.08674454325
347	0.9966666667	0.08600621582
348	0.9966666667	0.08580800813
349	0.9966666667	0.08531316431
350	0.9966666667	0.08503311081
351	0.9966666667	0.08501622667
352	0.9966666667	0.08488409968
353	0.9966666667	0.08459525804
354	0.9966666667	0.08447563334
355	0.9966666667	0.08398593033
356	0.9966666667	0.08372263408
357	0.9966666667	0.0835726068
358	0.9966666667	0.08328146244
359	0.9966666667	0.08292070135
360	0.9966666667	0.08265640985
361	0.9966666667	0.08265326613
362	0.9966666667	0.08233934792
363	0.9966666667	0.08207212365
364	0.9966666667	0.08206166522
365	0.9966666667	0.08204369239
366	0.9966666667	0.08168653099
367	0.9966666667	0.08148191266
368	0.9966666667	0.08085183217
369	0.9966666667	0.08084919348
370	0.9966666667	0.08027282566
371	0.9966666667	0.08018852755
372	0.9966666667	0.07980488441
373	0.9966666667	0.07958219117
374	0.9966666667	0.07935172795
375	0.9966666667	0.07932303659
376	0.9966666667	0.07914747275
377	0.9966666667	0.07901391616
378	0.9966666667	0.07848854041
379	0.9983333333	0.07819521658
380	0.9983333333	0.07814858931
381	0.9966666667	0.07781539705
382	0.9966666667	0.077801458
383	0.9966666667	0.07743363684
384	0.9966666667	0.0773128234
385	0.9983333333	0.07692427664
386	0.9983333333	0.07687618197
387	0.9983333333	0.07650550247
388	0.9966666667	0.07622466717
389	0.9983333333	0.0756503141
390	0.9983333333	0.07545712205
391	0.9983333333	0.07545420731
