iter	Passed	Remaining
917	2445	218
918	2447	215
919	2450	213
920	2453	210
921	2455	207
922	2458	205
923	2462	202
924	2464	199
925	2467	197
926	2470	194
927	2472	191
928	2474	189
929	2476	186
930	2478	183
931	2480	180
932	2482	178
933	2484	175
934	2487	172
935	2490	170
936	2493	167
937	2495	164
938	2498	162
939	2500	159
940	2502	156
941	2504	154
942	2506	151
943	2509	148
944	2511	146
945	2513	143
946	2515	140
947	2517	138
948	2520	135
949	2522	132
950	2526	130
951	2528	127
952	2530	124
953	2532	122
954	2534	119
955	2536	116
956	2539	114
957	2541	111
958	2544	108
959	2547	106
960	2549	103
961	2551	100
962	2553	98
963	2555	95
964	2557	92
965	2560	90
966	2561	87
967	2563	84
968	2565	82
969	2569	79
970	2571	76
971	2573	74
972	2575	71
973	2577	68
974	2579	66
975	2582	63
976	2584	60
977	2585	58
978	2588	55
979	2591	52
980	2593	50
981	2595	47
982	2597	44
983	2601	42
984	2603	39
985	2606	37
986	2609	34
987	2611	31
988	2614	29
989	2617	26
990	2619	23
991	2621	21
992	2624	18
993	2627	15
994	2629	13
995	2631	10
996	2633	7
997	2636	5
998	2639	2
999	2641	0
